"ad_date","media_source","min_spend","max_spend","avg_spend","min_impressions","max_impressions","avg_impressions","min_clicks","max_clicks","avg_clicks","min_value","max_value","avg_value"
2021-10-31,Google Ads,1229.00,1229.00,1229.00,2457.00,2457.00,2457.00,11.00,11.00,11.00,1308.00,1308.00,1308.00
2021-11-01,Facebook Ads,843.00,3904.00,2330.20,1494.00,69692.00,18130.80,19.00,812.00,209.80,954.00,6009.00,3137.40
2021-11-01,Google Ads,293.00,2702.00,1319.33,811.00,3360.00,1785.00,6.00,36.00,16.00,262.00,2371.00,1093.33
2021-11-02,Facebook Ads,1788.00,11565.00,4235.80,2194.00,35523.00,14169.20,13.00,450.00,148.80,1673.00,12675.00,4487.60
2021-11-02,Google Ads,248.00,248.00,248.00,3161.00,3161.00,3161.00,43.00,43.00,43.00,186.00,186.00,186.00
2021-11-03,Facebook Ads,357.00,13243.00,4069.67,748.00,61095.00,21647.83,10.00,496.00,144.50,360.00,19968.00,5290.67
2021-11-03,Google Ads,1324.00,1566.00,1445.00,1333.00,4034.00,2683.50,11.00,30.00,20.50,949.00,2295.00,1622.00
2021-11-04,Facebook Ads,603.00,14717.00,4418.67,2368.00,43547.00,12345.17,11.00,536.00,161.50,511.00,13712.00,4713.00
2021-11-04,Google Ads,1214.00,2160.00,1687.00,1982.00,4451.00,3216.50,14.00,39.00,26.50,891.00,3128.00,2009.50
2021-11-05,Facebook Ads,1616.00,12115.00,6705.50,2360.00,42970.00,19106.25,49.00,452.00,244.75,2340.00,18627.00,9839.75
2021-11-05,Google Ads,1168.00,1315.00,1241.50,3414.00,4314.00,3864.00,29.00,50.00,39.50,818.00,1228.00,1023.00
2021-11-06,Facebook Ads,798.00,5754.00,3131.40,1280.00,42532.00,14035.20,37.00,660.00,271.80,1086.00,9698.00,3607.20
2021-11-06,Google Ads,1047.00,1060.00,1053.50,1176.00,2925.00,2050.50,9.00,21.00,15.00,918.00,1131.00,1024.50
2021-11-07,Facebook Ads,669.00,16174.00,4727.50,2141.00,58739.00,17322.00,29.00,442.00,145.83,532.00,16730.00,4702.00
2021-11-07,Google Ads,484.00,3388.00,1788.00,901.00,4452.00,3116.33,29.00,46.00,36.33,395.00,5532.00,2317.67
2021-11-08,Facebook Ads,1182.00,9447.00,3223.83,2633.00,43313.00,12010.00,14.00,379.00,133.50,1085.00,10760.00,4084.83
2021-11-08,Google Ads,903.00,1476.00,1098.67,2649.00,5296.00,3709.33,9.00,49.00,27.67,699.00,1835.00,1136.33
2021-11-09,Facebook Ads,593.00,13002.00,4482.60,1879.00,46156.00,12373.00,9.00,73.00,30.40,998.00,16519.00,5497.60
2021-11-09,Google Ads,555.00,820.00,687.50,493.00,1709.00,1101.00,2.00,3.00,2.50,618.00,761.00,689.50
2021-11-10,Facebook Ads,717.00,4235.00,2140.33,526.00,69462.00,15607.67,6.00,809.00,158.33,940.00,4227.00,2390.50
2021-11-10,Google Ads,570.00,1125.00,824.00,869.00,3626.00,2107.67,12.00,19.00,14.67,682.00,1420.00,945.33
2021-11-11,Facebook Ads,354.00,3972.00,1913.86,2098.00,49379.00,14506.86,1.00,491.00,94.43,285.00,4034.00,2369.29
2021-11-11,Google Ads,625.00,3762.00,2193.50,2075.00,3836.00,2955.50,8.00,19.00,13.50,614.00,4358.00,2486.00
2021-11-12,Facebook Ads,389.00,20828.00,8545.00,1672.00,52956.00,16653.60,1.00,502.00,198.80,457.00,24671.00,10760.60
2021-11-12,Google Ads,1536.00,1832.00,1684.00,1208.00,1668.00,1438.00,12.00,25.00,18.50,1275.00,1317.00,1296.00
2021-11-13,Facebook Ads,280.00,15752.00,5065.50,1854.00,44642.00,14810.25,2.00,422.00,115.63,347.00,17183.00,6162.25
2021-11-13,Google Ads,717.00,1421.00,1102.67,1263.00,3433.00,2352.33,16.00,23.00,19.00,828.00,2126.00,1442.00
2021-11-14,Facebook Ads,513.00,20770.00,4785.00,2948.00,81951.00,20517.38,3.00,800.00,205.88,434.00,33144.00,7670.63
2021-11-14,Google Ads,411.00,1566.00,988.50,3162.00,4183.00,3672.50,8.00,17.00,12.50,364.00,1778.00,1071.00
2021-11-15,Facebook Ads,134.00,28841.00,5129.78,1188.00,61578.00,16453.11,5.00,574.00,125.00,130.00,27455.00,5129.78
2021-11-15,Google Ads,952.00,2307.00,1820.00,544.00,3758.00,2120.67,7.00,25.00,15.67,646.00,3513.00,2046.33
2021-11-16,Facebook Ads,206.00,19147.00,6045.25,1041.00,74394.00,15374.00,3.00,700.00,139.88,313.00,17649.00,6828.25
2021-11-16,Google Ads,1414.00,3139.00,2231.00,983.00,2925.00,1784.67,9.00,20.00,14.00,1106.00,4483.00,2945.33
2021-11-17,Facebook Ads,561.00,12680.00,3587.11,1053.00,64963.00,13254.22,2.00,319.00,90.56,914.00,16835.00,5109.33
2021-11-17,Google Ads,767.00,1593.00,1202.00,522.00,1977.00,1304.33,5.00,19.00,11.33,831.00,2369.00,1351.00
2021-11-18,Facebook Ads,1075.00,4137.00,2065.25,650.00,17118.00,6218.63,4.00,305.00,86.25,1317.00,6094.00,2878.75
2021-11-18,Google Ads,513.00,2848.00,1452.67,2129.00,4291.00,3159.33,11.00,18.00,15.33,361.00,2792.00,1281.33
2021-11-19,Facebook Ads,797.00,10946.00,3230.38,1579.00,26520.00,10094.13,3.00,446.00,128.00,807.00,15493.00,4364.63
2021-11-19,Google Ads,187.00,2433.00,1350.33,674.00,1904.00,1381.67,5.00,8.00,6.00,187.00,1792.00,1249.67
2021-11-20,Facebook Ads,716.00,20421.00,4287.50,1232.00,66742.00,14561.50,3.00,1032.00,199.50,781.00,20973.00,5137.13
2021-11-20,Google Ads,2781.00,2781.00,2781.00,5423.00,5423.00,5423.00,21.00,21.00,21.00,2369.00,2369.00,2369.00
2021-11-21,Facebook Ads,298.00,16239.00,3275.89,1045.00,101332.00,18501.44,8.00,1165.00,190.33,431.00,12992.00,3637.44
2021-11-21,Google Ads,891.00,891.00,891.00,873.00,873.00,873.00,14.00,14.00,14.00,1334.00,1334.00,1334.00
2021-11-22,Facebook Ads,38.00,18356.00,5274.50,361.00,49273.00,13837.83,1.00,546.00,162.00,35.00,28137.00,7488.67
2021-11-22,Google Ads,1178.00,2263.00,1720.50,864.00,2882.00,1873.00,14.00,18.00,16.00,1609.00,1730.00,1669.50
2021-11-23,Facebook Ads,650.00,31613.00,5485.88,2391.00,52955.00,11273.38,4.00,625.00,123.25,1189.00,40500.00,7000.50
2021-11-23,Google Ads,423.00,1165.00,794.00,1249.00,3047.00,2148.00,14.00,18.00,16.00,672.00,1500.00,1086.00
2021-11-24,Facebook Ads,415.00,31725.00,6069.86,1122.00,34701.00,12219.71,6.00,399.00,84.14,822.00,28911.00,6394.43
2021-11-24,Google Ads,1182.00,2077.00,1498.00,1095.00,4846.00,3271.00,5.00,28.00,17.67,1057.00,3058.00,1784.00
2021-11-25,Facebook Ads,547.00,13627.00,4500.00,935.00,37748.00,9458.50,4.00,681.00,182.00,887.00,18112.00,6290.88
2021-11-25,Google Ads,799.00,3606.00,1751.33,588.00,2303.00,1228.33,5.00,39.00,19.33,1069.00,5127.00,2471.00
2021-11-26,Facebook Ads,332.00,12893.00,3227.63,946.00,51646.00,11050.50,13.00,458.00,115.00,427.00,14915.00,3994.75
2021-11-26,Google Ads,1599.00,2104.00,1851.50,3239.00,3463.00,3351.00,8.00,12.00,10.00,1475.00,2363.00,1919.00
2021-11-27,Facebook Ads,780.00,12430.00,3387.17,974.00,33843.00,8749.33,5.00,291.00,67.50,1312.00,17605.00,5227.50
2021-11-27,Google Ads,213.00,938.00,623.33,1246.00,4264.00,2599.67,9.00,19.00,13.33,325.00,1532.00,783.33
2021-11-28,Facebook Ads,1122.00,20031.00,5766.43,2266.00,69724.00,16184.14,9.00,411.00,100.14,1517.00,15038.00,5611.43
2021-11-28,Google Ads,943.00,943.00,943.00,1987.00,1987.00,1987.00,31.00,31.00,31.00,638.00,638.00,638.00
2021-11-29,Facebook Ads,424.00,8258.00,3058.38,2228.00,62142.00,15442.00,15.00,469.00,130.63,428.00,10412.00,3912.50
2021-11-29,Google Ads,1350.00,2146.00,1678.33,3725.00,5588.00,4582.33,4.00,44.00,22.00,1315.00,2917.00,2058.00
2021-11-30,Facebook Ads,1587.00,7255.00,3504.00,1553.00,40267.00,14213.86,13.00,484.00,142.71,2228.00,12359.00,5620.00
2021-11-30,Google Ads,1135.00,1956.00,1642.33,761.00,4090.00,2901.00,7.00,25.00,15.67,950.00,2713.00,1786.67
2021-12-01,Facebook Ads,849.00,24678.00,5599.38,1048.00,50063.00,12386.00,11.00,238.00,72.00,709.00,31435.00,7500.63
2021-12-01,Google Ads,1420.00,1494.00,1457.00,657.00,5981.00,3319.00,13.00,13.00,13.00,1121.00,1526.00,1323.50
2021-12-02,Facebook Ads,748.00,11503.00,4724.83,3040.00,58903.00,18957.17,18.00,530.00,169.50,1365.00,14435.00,5407.83
2021-12-02,Google Ads,591.00,2062.00,1326.50,1743.00,3406.00,2574.50,7.00,30.00,18.50,661.00,2815.00,1738.00
2021-12-03,Facebook Ads,779.00,29663.00,6476.75,1613.00,72935.00,17079.63,18.00,405.00,120.13,869.00,22512.00,6667.25
2021-12-03,Google Ads,272.00,272.00,272.00,2540.00,2540.00,2540.00,12.00,12.00,12.00,402.00,402.00,402.00
2021-12-04,Facebook Ads,529.00,32997.00,6648.29,1536.00,37723.00,11532.29,5.00,423.00,116.29,977.00,34715.00,7757.57
2021-12-04,Google Ads,165.00,2103.00,1134.00,582.00,5676.00,3129.00,4.00,20.00,12.00,182.00,1781.00,981.50
2021-12-05,Facebook Ads,307.00,9188.00,2808.33,2262.00,39577.00,12199.83,8.00,99.00,38.33,547.00,11916.00,4213.67
2021-12-05,Google Ads,404.00,1309.00,860.67,1987.00,5058.00,3509.33,7.00,35.00,23.00,352.00,1063.00,755.67
2021-12-06,Facebook Ads,850.00,37166.00,7590.29,7020.00,71831.00,20426.14,22.00,161.00,80.71,1005.00,36547.00,8070.29
2021-12-06,Google Ads,1453.00,1565.00,1509.00,1786.00,3747.00,2766.50,6.00,19.00,12.50,1703.00,1853.00,1778.00
2021-12-07,Facebook Ads,571.00,10086.00,3148.00,2900.00,24027.00,9850.63,3.00,521.00,93.38,960.00,10996.00,3950.25
2021-12-07,Google Ads,1910.00,2207.00,2058.50,3654.00,5456.00,4555.00,15.00,17.00,16.00,1568.00,1776.00,1672.00
2021-12-08,Facebook Ads,379.00,6829.00,3408.38,1824.00,18252.00,7536.88,6.00,618.00,140.50,668.00,11168.00,4753.75
2021-12-08,Google Ads,559.00,1927.00,1243.00,1542.00,2724.00,2133.00,6.00,17.00,11.50,546.00,1262.00,904.00
2021-12-09,Facebook Ads,428.00,33521.00,6933.29,3630.00,82196.00,18802.57,14.00,780.00,157.71,620.00,31739.00,7009.00
2021-12-09,Google Ads,769.00,3352.00,2060.50,2965.00,3987.00,3476.00,18.00,57.00,37.50,983.00,4854.00,2918.50
2021-12-10,Facebook Ads,197.00,15527.00,3548.88,1430.00,50102.00,12814.13,5.00,527.00,102.88,330.00,24906.00,5351.13
2021-12-10,Google Ads,605.00,1046.00,825.50,3318.00,6725.00,5021.50,20.00,27.00,23.50,476.00,1395.00,935.50
2021-12-11,Facebook Ads,281.00,11986.00,3620.63,1370.00,59943.00,13056.13,20.00,1009.00,181.75,423.00,13359.00,4095.25
2021-12-11,Google Ads,501.00,1703.00,933.33,1297.00,2553.00,1775.00,13.00,26.00,19.00,341.00,1860.00,1049.67
2021-12-12,Facebook Ads,369.00,22828.00,4641.88,1648.00,93620.00,16852.25,7.00,1026.00,190.88,429.00,31661.00,6467.25
2021-12-12,Google Ads,1260.00,1260.00,1260.00,1445.00,1445.00,1445.00,10.00,10.00,10.00,1022.00,1022.00,1022.00
2021-12-13,Facebook Ads,216.00,2688.00,1302.86,761.00,6737.00,3054.57,10.00,48.00,27.86,309.00,3899.00,1607.00
2021-12-13,Google Ads,335.00,2383.00,1359.00,1831.00,3199.00,2515.00,19.00,28.00,23.50,219.00,2507.00,1363.00
2021-12-14,Facebook Ads,339.00,33982.00,7797.67,2549.00,67432.00,17882.33,4.00,1099.00,251.33,377.00,57606.00,11743.67
2021-12-14,Google Ads,1337.00,1337.00,1337.00,1191.00,1191.00,1191.00,38.00,38.00,38.00,1306.00,1306.00,1306.00
2021-12-15,Facebook Ads,678.00,7822.00,4068.50,4967.00,68882.00,22512.75,9.00,242.00,104.00,834.00,12344.00,5652.25
2021-12-15,Google Ads,280.00,679.00,479.50,3658.00,4471.00,4064.50,2.00,8.00,5.00,274.00,682.00,478.00
2021-12-16,Facebook Ads,1644.00,7251.00,3442.50,1740.00,78227.00,20589.00,4.00,258.00,124.17,2359.00,9871.00,5091.67
2021-12-16,Google Ads,361.00,1952.00,989.67,2145.00,5264.00,3350.33,9.00,20.00,16.33,285.00,1325.00,877.67
2021-12-17,Facebook Ads,335.00,9647.00,4607.13,1681.00,42349.00,10742.25,4.00,644.00,161.00,359.00,15159.00,7223.75
2021-12-17,Google Ads,237.00,1306.00,816.00,1312.00,3327.00,2127.00,13.00,37.00,21.33,178.00,2023.00,1214.33
2021-12-18,Facebook Ads,1820.00,12401.00,5590.50,2332.00,70503.00,21059.50,5.00,323.00,136.33,2564.00,19578.00,7412.17
2021-12-18,Google Ads,800.00,1946.00,1208.33,2179.00,3061.00,2697.33,4.00,15.00,9.00,964.00,1937.00,1387.67
2021-12-19,Facebook Ads,1458.00,7030.00,4043.63,1168.00,98658.00,20426.00,4.00,351.00,102.88,1343.00,16739.00,6629.13
2021-12-19,Google Ads,271.00,788.00,529.50,1283.00,1346.00,1314.50,2.00,15.00,8.50,254.00,940.00,597.00
2021-12-20,Facebook Ads,403.00,35023.00,7614.00,878.00,67447.00,16023.00,6.00,478.00,123.83,504.00,39892.00,9019.50
2021-12-20,Google Ads,483.00,1178.00,830.50,2211.00,5560.00,3885.50,10.00,13.00,11.50,703.00,1540.00,1121.50
2021-12-21,Facebook Ads,1636.00,36691.00,8821.83,1074.00,65342.00,17224.00,11.00,208.00,66.33,1817.00,42283.00,10058.33
2021-12-21,Google Ads,144.00,1328.00,816.67,2589.00,8901.00,4792.67,9.00,23.00,15.00,194.00,1539.00,1052.33
2021-12-22,Facebook Ads,325.00,13356.00,3471.50,668.00,63306.00,14936.67,2.00,658.00,137.17,344.00,10389.00,3495.17
2021-12-22,Google Ads,481.00,2827.00,1654.00,1515.00,5717.00,3616.00,11.00,15.00,13.00,701.00,3240.00,1970.50
2021-12-23,Facebook Ads,216.00,27054.00,5811.43,1240.00,43768.00,11401.86,4.00,275.00,61.29,518.00,35926.00,7223.43
2021-12-23,Google Ads,392.00,858.00,625.00,936.00,3672.00,2304.00,9.00,11.00,10.00,556.00,789.00,672.50
2021-12-24,Facebook Ads,745.00,19710.00,4873.83,2142.00,29024.00,10199.83,5.00,690.00,139.33,808.00,25197.00,6816.17
2021-12-24,Google Ads,700.00,1113.00,906.50,1096.00,1469.00,1282.50,5.00,13.00,9.00,833.00,1089.00,961.00
2021-12-25,Facebook Ads,538.00,25455.00,5905.71,2976.00,30101.00,9953.71,7.00,139.00,46.14,561.00,31475.00,7654.71
2021-12-25,Google Ads,1592.00,4059.00,2418.67,2912.00,4409.00,3596.33,3.00,12.00,7.00,1387.00,5585.00,2901.00
2021-12-26,Facebook Ads,652.00,10384.00,3051.38,1952.00,53026.00,10711.13,10.00,366.00,75.25,1093.00,16461.00,4716.75
2021-12-26,Google Ads,1193.00,2729.00,1901.00,371.00,4594.00,2286.67,6.00,23.00,12.33,1123.00,1949.00,1565.00
2021-12-27,Facebook Ads,373.00,35779.00,5978.88,1160.00,67466.00,12965.63,6.00,258.00,63.00,459.00,53255.00,8580.88
2021-12-27,Google Ads,347.00,1915.00,1202.67,823.00,5023.00,2737.33,3.00,32.00,19.67,409.00,2934.00,1472.00
2021-12-28,Facebook Ads,737.00,16632.00,4497.88,4068.00,51620.00,12723.50,6.00,285.00,62.38,556.00,17091.00,5630.88
2021-12-28,Google Ads,531.00,2316.00,1694.33,1087.00,4405.00,3053.00,9.00,15.00,12.00,832.00,3115.00,2337.00
2021-12-29,Facebook Ads,585.00,7900.00,2332.14,2980.00,6864.00,4612.86,5.00,208.00,62.14,682.00,6106.00,2453.71
2021-12-29,Google Ads,500.00,2306.00,1532.33,3047.00,3869.00,3406.67,3.00,16.00,7.33,457.00,2236.00,1601.33
2021-12-30,Facebook Ads,813.00,16452.00,4081.00,2695.00,32103.00,9167.29,8.00,745.00,140.57,761.00,18620.00,4718.00
2021-12-30,Google Ads,1410.00,1410.00,1410.00,440.00,440.00,440.00,7.00,7.00,7.00,1176.00,1176.00,1176.00
2021-12-31,Facebook Ads,440.00,12719.00,2476.86,295.00,20429.00,8107.00,4.00,175.00,40.14,548.00,12617.00,2615.86
2021-12-31,Google Ads,430.00,430.00,430.00,1986.00,1986.00,1986.00,4.00,4.00,4.00,652.00,652.00,652.00
2022-01-01,Facebook Ads,0.00,939.00,274.67,0.00,21804.00,8679.00,0.00,131.00,43.33,0.00,1600.00,473.67
2022-01-01,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-02,Facebook Ads,0.00,2988.00,597.60,0.00,8208.00,1641.60,0.00,140.00,28.00,0.00,5438.00,1087.60
2022-01-02,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-03,Facebook Ads,0.00,3201.00,800.25,0.00,44784.00,11196.00,0.00,306.00,76.50,0.00,5410.00,1352.50
2022-01-03,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-04,Facebook Ads,0.00,964.00,482.00,0.00,30504.00,15252.00,0.00,100.00,50.00,0.00,2117.00,1058.50
2022-01-04,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-05,Facebook Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-05,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-06,Facebook Ads,3800.00,3800.00,3800.00,26336.00,26336.00,26336.00,206.00,206.00,206.00,8735.00,8735.00,8735.00
2022-01-07,Facebook Ads,2891.00,2891.00,2891.00,41669.00,41669.00,41669.00,224.00,224.00,224.00,7102.00,7102.00,7102.00
2022-01-08,Facebook Ads,2263.00,2263.00,2263.00,12824.00,12824.00,12824.00,220.00,220.00,220.00,5332.00,5332.00,5332.00
2022-01-09,Facebook Ads,2850.00,2850.00,2850.00,32217.00,32217.00,32217.00,383.00,383.00,383.00,5873.00,5873.00,5873.00
2022-01-10,Facebook Ads,685.00,685.00,685.00,17826.00,17826.00,17826.00,151.00,151.00,151.00,900.00,900.00,900.00
2022-01-11,Facebook Ads,1146.00,1146.00,1146.00,32720.00,32720.00,32720.00,32.00,32.00,32.00,2850.00,2850.00,2850.00
2022-01-12,Facebook Ads,838.00,838.00,838.00,16934.00,16934.00,16934.00,106.00,106.00,106.00,918.00,918.00,918.00
2022-01-13,Facebook Ads,711.00,711.00,711.00,31288.00,31288.00,31288.00,119.00,119.00,119.00,811.00,811.00,811.00
2022-01-14,Facebook Ads,1894.00,1894.00,1894.00,9045.00,9045.00,9045.00,168.00,168.00,168.00,3738.00,3738.00,3738.00
2022-01-15,Facebook Ads,2934.00,2934.00,2934.00,13238.00,13238.00,13238.00,55.00,55.00,55.00,5689.00,5689.00,5689.00
2022-01-16,Facebook Ads,3511.00,3511.00,3511.00,26504.00,26504.00,26504.00,79.00,79.00,79.00,8419.00,8419.00,8419.00
2022-01-17,Facebook Ads,1758.00,1758.00,1758.00,3215.00,3215.00,3215.00,96.00,96.00,96.00,3535.00,3535.00,3535.00
2022-01-18,Facebook Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-19,Facebook Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-20,Facebook Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-01-25,Facebook Ads,1591.00,1591.00,1591.00,4220.00,4220.00,4220.00,53.00,53.00,53.00,3149.00,3149.00,3149.00
2022-01-26,Facebook Ads,2158.00,2158.00,2158.00,9485.00,9485.00,9485.00,104.00,104.00,104.00,2354.00,2354.00,2354.00
2022-01-27,Facebook Ads,450.00,450.00,450.00,5092.00,5092.00,5092.00,66.00,66.00,66.00,591.00,591.00,591.00
2022-01-28,Facebook Ads,1927.00,1927.00,1927.00,4607.00,4607.00,4607.00,147.00,147.00,147.00,2877.00,2877.00,2877.00
2022-01-29,Facebook Ads,1804.00,1804.00,1804.00,15815.00,15815.00,15815.00,22.00,22.00,22.00,2477.00,2477.00,2477.00
2022-01-30,Facebook Ads,998.00,998.00,998.00,6179.00,6179.00,6179.00,93.00,93.00,93.00,1984.00,1984.00,1984.00
2022-01-31,Facebook Ads,1693.00,1693.00,1693.00,19554.00,19554.00,19554.00,80.00,80.00,80.00,3383.00,3383.00,3383.00
2022-02-02,Facebook Ads,813.00,813.00,813.00,5202.00,5202.00,5202.00,23.00,23.00,23.00,1190.00,1190.00,1190.00
2022-02-03,Facebook Ads,544.00,544.00,544.00,15077.00,15077.00,15077.00,95.00,95.00,95.00,971.00,971.00,971.00
2022-02-04,Facebook Ads,990.00,990.00,990.00,14389.00,14389.00,14389.00,27.00,27.00,27.00,2081.00,2081.00,2081.00
2022-02-05,Facebook Ads,1775.00,1775.00,1775.00,9732.00,9732.00,9732.00,71.00,71.00,71.00,3426.00,3426.00,3426.00
2022-02-06,Facebook Ads,578.00,578.00,578.00,11941.00,11941.00,11941.00,66.00,66.00,66.00,917.00,917.00,917.00
2022-02-07,Facebook Ads,1602.00,1602.00,1602.00,20425.00,20425.00,20425.00,174.00,174.00,174.00,2999.00,2999.00,2999.00
2022-02-08,Facebook Ads,699.00,699.00,699.00,27130.00,27130.00,27130.00,102.00,102.00,102.00,1286.00,1286.00,1286.00
2022-02-09,Facebook Ads,1425.00,1425.00,1425.00,16773.00,16773.00,16773.00,63.00,63.00,63.00,3305.00,3305.00,3305.00
2022-02-11,Facebook Ads,2699.00,2699.00,2699.00,6987.00,6987.00,6987.00,129.00,129.00,129.00,5454.00,5454.00,5454.00
2022-02-12,Facebook Ads,806.00,806.00,806.00,9780.00,9780.00,9780.00,197.00,197.00,197.00,1908.00,1908.00,1908.00
2022-02-13,Facebook Ads,3716.00,3716.00,3716.00,23426.00,23426.00,23426.00,57.00,57.00,57.00,8988.00,8988.00,8988.00
2022-02-14,Facebook Ads,797.00,797.00,797.00,33804.00,33804.00,33804.00,164.00,164.00,164.00,1725.00,1725.00,1725.00
2022-02-16,Facebook Ads,3289.00,3289.00,3289.00,10580.00,10580.00,10580.00,105.00,105.00,105.00,5807.00,5807.00,5807.00
2022-02-17,Facebook Ads,2232.00,2232.00,2232.00,4345.00,4345.00,4345.00,112.00,112.00,112.00,3088.00,3088.00,3088.00
2022-02-18,Facebook Ads,1715.00,1715.00,1715.00,9152.00,9152.00,9152.00,114.00,114.00,114.00,3605.00,3605.00,3605.00
2022-02-19,Facebook Ads,642.00,642.00,642.00,8206.00,8206.00,8206.00,133.00,133.00,133.00,702.00,702.00,702.00
2022-02-20,Facebook Ads,1033.00,1033.00,1033.00,20064.00,20064.00,20064.00,142.00,142.00,142.00,1737.00,1737.00,1737.00
2022-02-21,Facebook Ads,614.00,614.00,614.00,25970.00,25970.00,25970.00,99.00,99.00,99.00,1223.00,1223.00,1223.00
2022-02-22,Facebook Ads,957.00,957.00,957.00,30855.00,30855.00,30855.00,101.00,101.00,101.00,1123.00,1123.00,1123.00
2022-02-23,Facebook Ads,3400.00,3400.00,3400.00,43659.00,43659.00,43659.00,182.00,182.00,182.00,8069.00,8069.00,8069.00
2022-02-24,Facebook Ads,734.00,734.00,734.00,6302.00,6302.00,6302.00,10.00,10.00,10.00,1157.00,1157.00,1157.00
2022-03-19,Facebook Ads,5157.00,23775.00,12779.67,1731.00,24710.00,9786.00,12.00,74.00,39.67,8812.00,31241.00,17528.00
2022-03-19,Google Ads,2341.00,22480.00,8991.25,668.00,4693.00,2993.50,7.00,143.00,51.50,1940.00,34731.00,12756.25
2022-03-20,Facebook Ads,682.00,27690.00,12769.25,92.00,65292.00,21724.00,2.00,592.00,190.25,621.00,40859.00,18571.00
2022-03-20,Google Ads,7578.00,60914.00,26860.33,4927.00,21972.00,13194.67,41.00,584.00,251.00,11261.00,56795.00,28375.67
2022-03-21,Facebook Ads,319.00,20770.00,11041.40,151.00,45072.00,13126.40,1.00,509.00,164.80,376.00,28583.00,13946.80
2022-03-21,Google Ads,234.00,14175.00,9519.40,148.00,40831.00,10870.00,2.00,480.00,131.80,158.00,13957.00,9450.20
2022-03-22,Facebook Ads,251.00,46435.00,15381.60,30.00,46176.00,12756.20,1.00,220.00,77.00,203.00,68214.00,21092.20
2022-03-22,Google Ads,124.00,11457.00,7917.25,151.00,3708.00,2462.75,3.00,199.00,93.75,115.00,12249.00,7526.50
2022-03-23,Facebook Ads,1265.00,56347.00,17922.40,234.00,35016.00,12514.80,8.00,200.00,82.80,1089.00,86118.00,25479.20
2022-03-23,Google Ads,389.00,50500.00,18394.60,501.00,31250.00,11081.60,6.00,367.00,107.40,437.00,38213.00,15085.60
2022-03-24,Facebook Ads,264.00,20418.00,13190.00,136.00,6341.00,3889.00,2.00,207.00,101.75,261.00,31684.00,18774.50
2022-03-24,Google Ads,439.00,23208.00,11680.00,86.00,28572.00,9232.20,3.00,674.00,210.40,303.00,20998.00,10590.40
2022-03-25,Facebook Ads,19743.00,38752.00,28491.50,5132.00,14832.00,9917.75,31.00,786.00,326.00,16638.00,36207.00,28149.75
2022-03-25,Google Ads,4446.00,25957.00,14094.75,2772.00,33651.00,15258.75,26.00,313.00,148.25,3770.00,42436.00,18049.00
2022-03-26,Facebook Ads,384.00,33487.00,7177.86,562.00,17294.00,11448.86,4.00,271.00,137.86,436.00,38864.00,7838.14
2022-03-26,Google Ads,735.00,41719.00,10700.38,263.00,28359.00,10475.00,5.00,294.00,124.13,499.00,37088.00,10866.38
2022-03-27,Facebook Ads,914.00,68412.00,15188.38,562.00,35796.00,19194.88,22.00,706.00,287.13,756.00,76360.00,17142.50
2022-03-27,Google Ads,438.00,16256.00,7293.33,351.00,45300.00,17765.50,14.00,392.00,137.00,577.00,18768.00,8561.67
2022-03-28,Facebook Ads,758.00,78872.00,18743.88,792.00,59912.00,19602.38,7.00,487.00,235.88,958.00,123616.00,27219.38
2022-03-28,Google Ads,392.00,17852.00,5421.17,182.00,40423.00,16868.83,5.00,703.00,287.00,519.00,22863.00,7289.00
2022-03-29,Facebook Ads,436.00,97021.00,17105.00,665.00,34558.00,10984.13,5.00,906.00,284.63,667.00,150183.00,24479.00
2022-03-29,Google Ads,709.00,12319.00,3672.83,622.00,30709.00,13594.33,6.00,487.00,193.83,668.00,12186.00,3842.00
2022-03-30,Facebook Ads,656.00,31453.00,12041.63,656.00,45893.00,20419.63,5.00,344.00,201.63,1123.00,38782.00,13697.25
2022-03-30,Google Ads,556.00,31018.00,13145.50,332.00,22541.00,12495.13,15.00,433.00,208.25,411.00,44315.00,13978.00
2022-03-31,Facebook Ads,1714.00,80472.00,18168.63,877.00,41691.00,16355.38,11.00,504.00,267.50,2436.00,101485.00,24285.25
2022-03-31,Google Ads,881.00,35223.00,12718.50,549.00,37534.00,15442.00,4.00,619.00,250.50,1411.00,24162.00,9081.00
